x, y
400, 0.02078272604588394
407.4829931972789, 0.021727395411605937
414.2857142857143, 0.019838056680161944
421.08843537414964, 0.025506072874493926
429.93197278911566, 0.02361673414304993
436.05442176870747, 0.02456140350877193
451.70068027210885, 0.04439946018893387
462.5850340136054, 0.04817813765182186
472.7891156462585, 0.08502024291497975
479.59183673469386, 0.12091767881241565
484.3537414965986, 0.16059379217273953
488.4353741496599, 0.19460188933873143
491.83673469387753, 0.22955465587044532
497.27891156462584, 0.27017543859649124
503.4013605442177, 0.3117408906882591
507.4829931972789, 0.350472334682861
510.8843537414966, 0.37219973009446694
519.047619047619, 0.39109311740890684
525.1700680272108, 0.42887989203778676
527.8911564625851, 0.4581646423751687
534.0136054421769, 0.47044534412955463
540.1360544217687, 0.4439946018893387
546.2585034013605, 0.45438596491228067
553.0612244897959, 0.4477732793522267
557.1428571428571, 0.42226720647773275
561.9047619047619, 0.38825910931174085
565.3061224489795, 0.36275303643724693
570.748299319728, 0.356140350877193
576.8707482993198, 0.336302294197031
579.5918367346939, 0.31835357624831306
582.312925170068, 0.29001349527665315
585.0340136054422, 0.26261808367071526
587.7551020408164, 0.23238866396761132
590.4761904761905, 0.2021592442645074
595.2380952380952, 0.1681511470985155
599.3197278911564, 0.1388663967611336
603.4013605442177, 0.11430499325236167
606.8027210884354, 0.08974358974358974
611.5646258503401, 0.06612685560053981
621.0884353741496, 0.03967611336032389
636.0544217687075, 0.033063427800269905
651.0204081632653, 0.021727395411605937
662.5850340136054, 0.02834008097165992
674.1496598639455, 0.04251012145748988
680.952380952381, 0.04912280701754386
689.1156462585034, 0.0680161943319838
699.3197278911564, 0.1048582995951417
705.4421768707483, 0.11336032388663968
719.7278911564626, 0.09635627530364373
729.9319727891157, 0.09919028340080971
738.0952380952381, 0.11808367071524965
748.2993197278911, 0.13225371120107962
759.8639455782313, 0.1331983805668016
774.8299319727892, 0.15020242914979756
789.795918367347, 0.16059379217273953
799.3197278911564, 0.15398110661268555
808.843537414966, 0.14358974358974358
822.4489795918367, 0.16342780026990553
831.2925170068027, 0.1757085020242915
838.7755102040817, 0.1709851551956815
843.5374149659864, 0.15492577597840754
850.3401360544217, 0.14453441295546557
860.5442176870748, 0.1360323886639676
870.0680272108843, 0.12753036437246962
879.5918367346939, 0.12941970310391362
889.795918367347, 0.12658569500674763
900.6802721088435, 0.11430499325236167
909.5238095238095, 0.09730094466936572
919.7278911564625, 0.08407557354925775
929.9319727891157, 0.07273954116059379
943.5374149659864, 0.05856950067476383
955.1020408163265, 0.05101214574898785
963.2653061224489, 0.043454790823211874
972.1088435374149, 0.0340080971659919
980.2721088435374, 0.025506072874493926
994.5578231292517, 0.016059379217273954
1000.6802721088435, 0.009446693657219972
