x, y
400, 0.21443994601889338
402.72108843537416, 0.23049932523616734
405.4421768707483, 0.25317139001349526
408.84353741496597, 0.2767881241565452
411.5646258503401, 0.29379217273954117
414.2857142857143, 0.30134952766531714
419.04761904761904, 0.3051282051282051
421.7687074829932, 0.32685560053981105
424.48979591836735, 0.35991902834008094
426.53061224489795, 0.3703103913630229
431.97278911564626, 0.3788124156545209
435.374149659864, 0.3854251012145749
442.17687074829934, 0.4071524966261808
451.70068027210885, 0.4298245614035088
455.78231292517006, 0.43738191632928475
463.265306122449, 0.42510121457489874
470.06802721088434, 0.43738191632928475
474.8299319727891, 0.43360323886639673
484.3537414965986, 0.39676113360323884
489.7959183673469, 0.39392712550607284
493.8775510204082, 0.35991902834008094
500, 0.33157894736842103
508.1632653061224, 0.3089068825910931
512.9251700680272, 0.2767881241565452
516.3265306122449, 0.24939271255060727
519.7278911564625, 0.22010796221322537
523.8095238095239, 0.19176788124156544
528.5714285714286, 0.1709851551956815
532.6530612244898, 0.14831309041835358
537.4149659863946, 0.12753036437246962
543.5374149659864, 0.10863697705802969
550.3401360544218, 0.09446693657219972
555.1020408163265, 0.07746288798920377
558.5034013605442, 0.06140350877192982
564.625850340136, 0.043454790823211874
571.4285714285714, 0.03684210526315789
580.2721088435374, 0.033063427800269905
590.4761904761905, 0.02456140350877193
605.4421768707483, 0.02456140350877193
616.3265306122448, 0.019838056680161944
633.3333333333333, 0.03211875843454791
644.2176870748299, 0.03778677462887989
662.5850340136054, 0.0670715249662618
668.0272108843537, 0.0699055330634278
676.1904761904761, 0.06329284750337381
684.3537414965986, 0.06140350877192982
693.1972789115646, 0.0680161943319838
700.6802721088436, 0.07273954116059379
707.4829931972789, 0.06423751686909582
714.9659863945578, 0.05195681511470985
724.4897959183673, 0.04251012145748988
740.1360544217687, 0.03967611336032389
756.4625850340136, 0.026450742240215923
765.9863945578231, 0.026450742240215923
772.7891156462586, 0.03778677462887989
780.952380952381, 0.06329284750337381
786.3945578231292, 0.08974358974358974
792.5170068027211, 0.11336032388663968
800.6802721088435, 0.13130904183535763
806.1224489795918, 0.14831309041835358
811.5646258503401, 0.16437246963562752
819.7278911564626, 0.18137651821862347
827.8911564625851, 0.18798920377867745
836.0544217687075, 0.18893387314439944
844.8979591836735, 0.1719298245614035
853.7414965986395, 0.15209176788124157
861.2244897959183, 0.1388663967611336
878.9115646258504, 0.13225371120107962
887.7551020408164, 0.12091767881241565
896.5986394557823, 0.11052631578947368
906.8027210884354, 0.09541160593792172
914.2857142857142, 0.08407557354925775
923.8095238095237, 0.0670715249662618
938.0952380952381, 0.057624831309041835
951.0204081632653, 0.05479082321187584
963.2653061224489, 0.04251012145748988
971.4285714285714, 0.03211875843454791
979.5918367346939, 0.02361673414304993
991.8367346938776, 0.01700404858299595
1000.6802721088435, 0.012280701754385965
